number,course_id,cat_num,1s,2s,3s,4s,5s
HIST 2926,2515,62429,0,1,4,0,0
HIST 2950hf,10956,87072,0,1,3,0,1
HIST 2950hf,10956,87072,0,2,4,0,0
HIST 2951,2516,20985,0,0,5,2,0
HIST 2965,2517,4804,0,0,3,3,0
HIST 2965,2517,4804,0,0,3,3,0
HIST 2968,2518,1557,2,2,6,2,0
HIST 2968,2518,1557,0,3,5,4,0
HIST 3900,2521,1358,1,2,14,4,0
HIST 3900,2521,1358,0,5,10,3,0
HIST 3900,2521,1358,1,6,14,2,0
HIST 3900,2521,1358,0,6,13,1,0
HIST 3920hf,2522,5222,3,5,2,0,0
HIST 3920hf,2522,5222,3,7,2,0,0
HIST 3920hf,2522,5222,5,6,1,0,0
HIST 3920hf,2522,5222,4,2,1,0,0
HIST 3920hf,2522,5222,6,3,0,0,0
HIST 3920hf,2522,5222,7,2,0,0,0
HIST 60a,10906,23878,0,1,8,6,0
HIST 60b,10907,50637,0,0,7,2,0
HIST 60c,10908,84665,0,0,4,0,0
HIST 60d,10909,36413,0,0,6,4,0
HIST 60e,10910,76199,0,1,2,0,0
HIST 60f,10911,84912,0,3,7,0,0
HIST 60g,10912,46931,0,2,9,3,0
HIST 70c,2320,9332,0,0,7,2,0
HIST 70c,2320,9332,0,0,6,6,3
HIST 70c,2320,9332,0,0,4,3,0
HIST 70h,2321,98454,0,0,1,0,0
HIST 70k,2323,19891,0,0,2,0,0
HIST 71b,2324,6819,0,2,1,0,0
HIST 71b,2324,6819,0,1,1,0,0
HIST 71b,2324,6819,0,8,3,0,0
HIST 71b,2324,6819,3,5,5,1,0
HIST 71b,2324,6819,2,5,8,0,0
HIST 72b,2325,9970,0,2,1,0,0
HIST 72d,2326,6355,0,0,3,2,0
HIST 72d,2326,6355,0,1,9,5,0
HIST 72e,2327,9664,0,1,4,2,1
HIST 72e,2327,9664,0,2,4,0,0
HIST 72k,2328,74011,0,0,6,3,0
HIST 72l,2329,32625,0,0,3,1,0
HIST 72m,2330,34539,0,1,11,0,0
HIST 73a,2331,2494,0,0,4,2,0
HIST 73a,2331,2494,0,1,5,0,0
HIST 73b,2332,1881,0,1,6,4,0
HIST 73b,2332,1881,0,2,4,3,0
HIST 73b,2332,1881,0,0,5,4,2
HIST 73b,2332,1881,0,0,6,0,0
HIST 74c,2333,1090,0,0,1,5,1
HIST 74c,2333,1090,0,0,2,4,0
HIST 74c,2333,1090,0,0,2,2,0
HIST 74j,10913,3174,0,2,2,1,0
HIST 74l,2334,86716,0,0,5,4,1
HIST 74l,2334,86716,0,0,7,7,0
HIST 74n,2335,26718,0,0,4,5,0
HIST 74n,2335,26718,0,0,6,5,0
HIST 74n,2335,26718,0,0,7,2,1
HIST 75f,2338,58679,0,0,2,1,0
HIST 76a,2339,6688,0,1,3,1,0
HIST 76a,2339,6688,0,2,6,2,0
HIST 76c,2340,119,0,0,2,1,0
HIST 76c,2340,119,0,0,4,5,0
HIST 76g,10914,74178,0,0,5,2,0
HIST 77a,2342,2765,0,0,6,0,0
HIST 77a,2342,2765,0,0,2,0,0
HIST 78e,2344,70163,0,1,3,2,0
HIST 79a,2345,735,0,0,0,3,1
HIST 79e,2346,17812,0,1,7,3,0
HIST 79e,2346,17812,0,1,6,6,0
HIST 79e,2346,17812,0,1,7,4,1
HIST 79i,2347,83327,0,1,8,0,0
HIST 79j,2348,98463,0,4,8,1,0
HIST 80a,2351,336,0,4,9,3,0
HIST 80a,2351,336,0,0,3,7,0
HIST 80a,2351,336,0,0,6,5,1
HIST 80e,2352,52674,0,0,3,4,1
HIST 80f,2353,10546,0,0,2,6,2
HIST 80g,2354,27137,0,0,4,1,0
HIST 81c,2355,296,0,0,2,3,0
HIST 81c,2355,296,0,0,2,1,0
HIST 81c,2355,296,0,0,3,0,1
HIST 81f,2356,7597,0,0,6,0,0
HIST 81f,2356,7597,0,1,3,0,0
HIST 81j,2357,75134,0,0,5,1,0
HIST 82b,2358,1471,0,1,10,2,0
HIST 82b,2358,1471,0,3,12,2,1
HIST 82b,2358,1471,0,0,4,4,0
HIST 82c,2359,8154,0,1,4,0,1
HIST 82d,2360,461,0,1,5,2,0
HIST 82d,2360,461,0,0,2,2,0
HIST 82d,2360,461,1,0,3,4,1
HIST 82f,2361,1959,0,1,4,2,0
HIST 82f,2361,1959,0,1,6,3,0
HIST 82f,2361,1959,0,1,8,4,0
HIST 82f,2361,1959,0,1,9,2,0
HIST 82f,2361,1959,0,1,4,2,0
HIST 82f,2361,1959,0,0,11,2,0
HIST 82l,2362,1914,0,0,8,0,0
HIST 82l,2362,1914,0,1,3,1,0
HIST 82l,2362,1914,0,1,5,0,0
HIST 82m,2363,92643,0,0,4,0,0
HIST 82o,2365,19432,0,0,4,0,0
HIST 83a,2366,5927,0,0,7,2,0
HIST 83a,2366,5927,1,3,9,1,1
HIST 83a,2366,5927,2,2,10,1,0
HIST 83a,2366,5927,1,1,10,3,0
HIST 83c,2367,8082,0,2,0,3,0
HIST 83c,2367,8082,0,1,1,0,0
HIST 84c,2368,2479,0,2,7,4,0
HIST 84c,2368,2479,0,1,9,1,0
HIST 84c,2368,2479,0,0,5,3,0
HIST 84e,2369,90475,0,3,8,4,0
HIST 84e,2369,90475,0,0,3,2,0
HIST 84g,2370,1778,0,1,2,1,1
HIST 84g,2370,1778,0,0,7,1,0
HIST 84h,2371,8594,1,0,2,3,0
HIST 84h,2371,8594,0,0,3,1,1
HIST 84i,2372,6171,0,0,2,0,0
HIST 84i,2372,6171,0,0,4,3,0
HIST 84j,2373,31043,0,0,4,0,0
HIST 84l,10915,9674,0,1,7,2,0
HIST 84m,2374,4878,0,0,4,0,0
HIST 84m,2374,4878,0,0,4,1,0
HIST 84x,2375,77536,0,1,6,2,0
HIST 86d,2376,8123,0,0,1,0,0
HIST 86e,2377,1447,0,2,3,2,0
HIST 86e,2377,1447,1,0,2,2,0
HIST 86f,2378,81003,0,0,1,0,0
HIST 86h,2379,20604,0,0,5,1,0
HIST 87a,2380,5905,0,0,9,3,0
HIST 87a,2380,5905,0,0,2,0,0
HIST 88b,2381,70486,1,3,7,0,0
HIST 88b,2381,70486,0,5,8,0,0
HIST 89a,2383,4626,0,0,5,6,0
HIST 89a,2383,4626,0,0,9,3,0
HIST 89a,2383,4626,0,0,4,2,6
HIST 89h,2384,38953,0,0,10,4,0
HIST 89i,2385,65134,0,0,1,0,0
HIST 89j,2349,41121,0,0,7,4,0
HIST 91r,2386,1458,0,0,3,0,0
HIST 91r,2386,1458,0,0,0,1,1
HIST 91r,2386,1458,0,0,1,1,0
HIST 92r,10916,31181,0,0,1,0,0
HIST 97,2387,4469,0,0,4,9,1
HIST 97,2387,4469,0,1,18,41,13
HIST 97,2387,4469,0,0,6,31,30
HIST 97,2387,4469,0,2,12,35,19
HIST 97,2387,4469,0,1,8,20,22
HIST 97,2387,4469,0,0,19,31,2
HIST 97a,10917,69581,0,0,4,1,0
HIST 97b,10918,20768,0,0,4,8,2
HIST 97c,10919,38556,0,0,2,7,1
HIST 97d,10920,45123,0,0,7,2,0
HIST 97e,10921,31936,0,1,3,4,1
HIST 97f,10922,15967,0,0,4,4,0
HIST 99,2388,5803,2,1,3,5,1
HIST 99,2388,5803,7,4,9,8,1
HIST 99,2388,5803,3,3,14,4,1
HIST-LIT 90ag,2523,15956,0,0,6,0,1
HIST-LIT 90ai,2524,31063,0,1,6,3,1
HIST-LIT 90ai,2524,31063,0,1,6,2,0
HIST-LIT 90aj,2525,82946,0,1,8,2,1
HIST-LIT 90aj,2525,82946,0,0,0,1,0
HIST-LIT 90ak,2526,76384,0,3,7,2,0
HIST-LIT 90ak,2526,76384,0,0,8,7,0
HIST-LIT 90am,2527,70183,0,0,4,3,0
HIST-LIT 90am,2527,70183,0,1,10,3,0
HIST-LIT 90an,10958,24862,0,3,6,1,0
HIST-LIT 90ap,2528,52732,0,1,14,1,0
HIST-LIT 90ap,2528,52732,0,2,7,1,0
HIST-LIT 90aq,2529,67839,0,1,10,2,0
HIST-LIT 90aq,2529,67839,0,3,15,2,0
HIST-LIT 90as,2530,16317,0,1,4,0,0
HIST-LIT 90at,2531,26346,0,2,8,2,0
HIST-LIT 90at,2531,26346,0,0,13,1,0
HIST-LIT 90au,10959,75638,0,2,10,1,1
HIST-LIT 90av,10960,11227,0,2,7,1,0
HIST-LIT 90aw,10961,67546,0,0,2,2,0
HIST-LIT 90ay,10963,99226,0,0,7,0,1
HIST-LIT 90az,10964,26514,0,0,2,2,1
HIST-LIT 90ba,10965,84657,0,0,7,1,1
HIST-LIT 90bb,11363,71925,0,1,11,5,0
HIST-LIT 90g,2532,4105,0,2,1,0,0
HIST-LIT 90g,2532,4105,0,2,3,2,0
HIST-LIT 90l,2533,5335,0,0,7,3,0
HIST-LIT 90l,2533,5335,0,1,14,4,0
HIST-LIT 90l,2533,5335,0,1,11,9,0
HIST-LIT 90l,2533,5335,0,0,10,3,0
HIST-LIT 90l,2533,5335,0,0,9,8,0
HIST-LIT 90n,2534,8909,0,0,7,3,0
HIST-LIT 90n,2534,8909,0,0,3,2,0
HIST-LIT 91r,2535,334,0,1,6,0,0
HIST-LIT 97,2536,1148,0,0,7,3,0
HIST-LIT 98r,2537,2766,0,0,4,4,1
HIST-LIT 99,2538,5362,0,0,5,2,0
HISTSCI 100,2639,905,1,5,43,6,1
HISTSCI 100,2639,905,2,18,44,4,0
HISTSCI 100,2639,905,0,9,54,12,2
HISTSCI 100,2639,905,1,8,49,7,0
HISTSCI 100,2639,905,3,17,39,5,1
HISTSCI 100,2639,905,1,16,52,6,0
HISTSCI 101,2640,54617,0,4,1,0,0
HISTSCI 106,2641,3958,0,2,2,0,0
HISTSCI 106,2641,3958,2,2,3,0,0
HISTSCI 108,2642,81052,13,26,23,1,1
HISTSCI 108,2642,81052,25,42,25,0,1
HISTSCI 108,2642,81052,5,12,19,1,0
HISTSCI 111,2643,96159,1,2,10,2,0
HISTSCI 112,2644,8576,1,1,9,2,1
HISTSCI 112,2644,8576,0,4,6,1,0
HISTSCI 112,2644,8576,1,5,10,0,0
HISTSCI 113,2645,59744,1,3,6,0,0
HISTSCI 113,2645,59744,2,5,8,0,0
HISTSCI 116v,2646,37703,0,0,4,2,1
HISTSCI 118,2648,79069,0,0,3,2,0
HISTSCI 118,2648,79069,0,2,7,0,1
HISTSCI 121,10988,54674,1,7,16,4,2
HISTSCI 122v,10989,80044,1,3,13,2,1
HISTSCI 124v,10990,53165,0,0,5,0,0
HISTSCI 125,2649,49441,7,21,37,10,0
HISTSCI 134,2651,4987,1,10,5,1,0
HISTSCI 134,2651,4987,2,3,6,0,0
HISTSCI 134,2651,4987,1,7,6,1,0
HISTSCI 135,2652,58347,0,1,14,1,0
HISTSCI 136,2653,58601,2,11,15,1,0
HISTSCI 136,2653,58601,1,27,82,19,2
HISTSCI 138,2654,30321,8,16,11,1,0
HISTSCI 138,2654,30321,1,20,37,5,1
HISTSCI 138,2654,30321,1,7,20,3,0
HISTSCI 139,2655,81843,0,1,4,1,1
HISTSCI 140v,10991,79013,44,60,38,1,0
HISTSCI 142,2656,27547,4,29,45,2,1
HISTSCI 142,2656,27547,9,43,19,1,0
HISTSCI 143v,10992,75269,0,8,17,3,0
HISTSCI 145v,10993,38834,0,6,9,0,0
HISTSCI 146,2657,57761,1,9,20,1,0
HISTSCI 148,2658,21054,0,4,27,5,0
HISTSCI 148,2658,21054,0,4,8,1,0
HISTSCI 149v,10994,68182,4,9,12,2,0
HISTSCI 150,2659,135,0,4,15,0,0
HISTSCI 150,2659,135,0,6,5,0,0
HISTSCI 150,2659,135,1,11,12,0,0
HISTSCI 152,2660,8254,0,0,3,4,1
HISTSCI 152,2660,8254,0,0,3,2,2
HISTSCI 153,2661,1409,0,5,10,0,0
HISTSCI 153,2661,1409,1,8,14,2,0
HISTSCI 153,2661,1409,3,18,26,2,0
HISTSCI 153,2661,1409,4,5,4,0,0
HISTSCI 153,2661,1409,1,16,11,2,0
HISTSCI 157,2662,2434,0,5,4,2,0
HISTSCI 157,2662,2434,0,8,7,6,2
HISTSCI 157,2662,2434,0,0,6,1,0
HISTSCI 162,2663,7570,0,0,5,0,0
HISTSCI 162,2663,7570,0,1,7,1,0
HISTSCI 162,2663,7570,0,2,7,1,0
HISTSCI 165,2665,71921,0,2,2,1,0
HISTSCI 166,2666,83424,0,0,2,0,0
HISTSCI 166,2666,83424,0,0,0,2,0
HISTSCI 171,10996,3222,1,8,11,0,0
HISTSCI 172v,10997,20343,0,0,6,0,0
HISTSCI 173v,10998,91017,0,3,5,2,0
HISTSCI 174,2667,1750,0,3,3,0,0
HISTSCI 174,2667,1750,1,6,8,1,0
HISTSCI 174,2667,1750,4,15,17,1,0
HISTSCI 174,2667,1750,7,17,22,0,0
HISTSCI 176,2668,76277,8,31,27,4,1
HISTSCI 176,2668,76277,1,9,9,2,0
HISTSCI 179v,10999,84218,0,10,5,0,0
HISTSCI 180,2669,5317,0,1,1,0,0
HISTSCI 180,2669,5317,0,5,8,0,0
HISTSCI 180,2669,5317,2,9,7,0,0
HISTSCI 183,2670,47674,5,4,11,3,0
HISTSCI 185,2671,20399,1,10,11,0,0
HISTSCI 185,2671,20399,0,0,8,0,0
HISTSCI 186,2672,2147,0,2,8,0,0
HISTSCI 186,2672,2147,1,4,6,0,0
HISTSCI 186,2672,2147,1,3,6,0,0
HISTSCI 186,2672,2147,1,3,7,0,0
HISTSCI 190,2673,28387,5,20,26,2,0
HISTSCI 193,2674,42654,0,9,7,1,0
HISTSCI 196,2675,92662,0,9,9,0,1
HISTSCI 196,2675,92662,2,2,3,0,0
HISTSCI 197,2676,69934,0,0,4,1,0
HISTSCI 197,2676,69934,1,0,8,1,0
HISTSCI 198,11463,62073,0,1,8,1,0
HISTSCI 200,2677,11825,0,0,4,0,0
HISTSCI 200,2677,11825,0,1,4,1,0
HISTSCI 200,2677,11825,0,4,4,0,0
HISTSCI 209,2679,74851,1,2,6,5,0
HISTSCI 209,2679,74851,0,4,7,0,0
HISTSCI 212,2680,500,0,0,2,1,1
HISTSCI 212,2680,500,0,1,4,5,0
HISTSCI 215r,2681,4568,1,0,4,1,0
HISTSCI 215r,2681,4568,0,0,6,0,0
HISTSCI 216v,2682,49773,0,0,3,1,0
HISTSCI 221,2683,21014,0,0,0,1,0
HISTSCI 231,11424,64715,0,0,3,2,0
HISTSCI 237,11000,20249,0,0,1,2,0
HISTSCI 238,2685,9533,0,0,8,3,0
HISTSCI 238,2685,9533,0,0,4,1,0
HISTSCI 238,2685,9533,0,1,3,0,0
HISTSCI 246,2687,19559,0,0,6,0,1
HISTSCI 247,2688,28251,0,0,5,1,0
HISTSCI 247,2688,28251,0,1,8,2,0
HISTSCI 247,2688,28251,0,1,14,3,0
HISTSCI 247,2688,28251,0,0,10,1,0
HISTSCI 248,2689,61433,0,0,4,2,0
HISTSCI 248,2689,61433,0,0,2,0,1
HISTSCI 250,2690,72868,0,1,1,0,0
HISTSCI 250,2690,72868,0,0,2,0,0
HISTSCI 253,2691,4500,0,0,3,0,0
HISTSCI 253,2691,4500,0,0,2,5,1
HISTSCI 253,2691,4500,0,0,2,5,0
HISTSCI 259,2693,68494,0,0,2,0,0
HISTSCI 259,2693,68494,0,0,3,2,0
HISTSCI 259,2693,68494,0,0,2,1,0
HISTSCI 259,2693,68494,0,0,5,1,0
HISTSCI 261,2694,21346,0,0,3,2,0
HISTSCI 270,2697,58523,0,0,2,1,0
HISTSCI 271,2698,72536,0,3,4,1,0
HISTSCI 274v,2699,87975,0,1,2,1,0
HISTSCI 279v,11001,66452,0,0,3,2,0
HISTSCI 285,2700,5124,0,0,1,6,1
HISTSCI 285,2700,5124,0,0,4,5,2
HISTSCI 286,2701,767,0,0,3,0,0
HISTSCI 286,2701,767,0,0,5,0,0
HISTSCI 288,2702,6645,0,0,5,2,0
HISTSCI 288,2702,6645,0,0,4,3,1
HISTSCI 288,2702,6645,0,0,2,5,0
HISTSCI 289,2703,84196,0,0,1,2,0
HISTSCI 289,2703,84196,0,2,2,0,0
HISTSCI 289,2703,84196,0,0,2,0,0
HISTSCI 290,2704,62781,0,0,9,2,0
HISTSCI 292,2705,60535,0,0,6,5,1
HISTSCI 296,2707,74548,1,3,7,0,0
HISTSCI 297,2708,67917,0,3,5,0,0
HISTSCI 310hf,2712,1047,1,4,0,0,0
HISTSCI 310hf,2712,1047,2,5,0,0,0
HISTSCI 310hf,2712,1047,0,5,3,0,0
HISTSCI 310hf,2712,1047,0,2,6,0,0
HISTSCI 310hf,2712,1047,0,3,3,0,0
HISTSCI 310hf,2712,1047,1,3,1,0,0
HISTSCI 310hf,2712,1047,0,4,3,0,0
HISTSCI 310hf,2712,1047,1,4,1,0,0
HISTSCI 97,2636,5235,3,9,9,3,0
HISTSCI 97,2636,5235,4,14,26,5,0
HISTSCI 97,2636,5235,0,6,38,2,0
HISTSCI 97,2636,5235,0,5,30,13,2
HISTSCI 97,2636,5235,1,12,26,1,0
HISTSCI 97,2636,5235,1,9,28,1,0
HISTSCI 97,2636,5235,0,5,18,4,0
HISTSCI 98,2637,1120,0,0,1,1,1
HISTSCI 98,2637,1120,0,1,9,10,1
HISTSCI 98,2637,1120,0,0,18,7,0
HISTSCI 98,2637,1120,0,2,22,14,7
HISTSCI 98,2637,1120,0,0,22,13,5
HISTSCI 98,2637,1120,0,0,23,16,4
HISTSCI 98,2637,1120,0,0,2,0,0
HISTSCI 98,2637,1120,0,1,18,9,3
HISTSCI 98,2637,1120,0,0,2,1,0
HISTSCI 98,2637,1120,0,0,23,14,1
HISTSCI 98,2637,1120,0,0,3,0,0
HISTSCI 99a,2638,6619,0,0,8,12,5
HISTSCI 99a,2638,6619,0,2,6,15,2
HISTSCI 99b,5253,22497,0,1,5,13,7
HISTSCI 99b,5253,22497,0,0,2,10,3
HLTHPOL 2000,2309,4522,0,2,4,1,0
HLTHPOL 2000,2309,4522,0,2,4,2,0
HLTHPOL 2000,2309,4522,0,0,8,0,0
HLTHPOL 2000,2309,4522,0,1,10,1,0
HLTHPOL 2000,2309,4522,0,1,8,1,0
HLTHPOL 2000,2309,4522,0,1,8,0,0
HLTHPOL 2000,2309,4522,0,2,6,0,0
HLTHPOL 2000,2309,4522,1,2,8,0,0
HLTHPOL 2000,2309,4522,0,3,7,1,0
HLTHPOL 2000,2309,4522,0,3,7,1,0
HLTHPOL 2000,2309,4522,0,1,7,1,0
HLTHPOL 2000,2309,4522,1,3,5,0,1
HLTHPOL 2000,2309,4522,0,4,4,1,0
HLTHPOL 2000,2309,4522,0,2,8,0,0
HLTHPOL 2000,2309,4522,0,5,6,0,0
HLTHPOL 3002,2311,3528,0,0,1,0,0
HLTHPOL 3040hf,2316,8870,0,3,1,0,1
HLTHPOL 3040hf,2316,8870,1,2,4,0,0
HLTHPOL 3050,10904,11537,1,2,1,0,0
HLTHPOL 3080hf,2318,9516,1,0,2,0,0
HSEMR-WI 75,2713,7271,2,6,6,1,0
HSEMR-WI 75,2713,7271,0,7,7,2,0
HSEMR-WI 75,2713,7271,3,6,9,1,0
HSEMR-WI 75,2713,7271,3,1,10,0,0
HSEMR-WI 75,2713,7271,2,2,9,0,0
HSEMR-WI 75,2713,7271,0,8,2,0,0
HUMAN 11a,11007,66831,8,22,20,1,0
HUMAN 11b,11008,69722,0,4,19,3,1
HUMAN 11c,11009,84969,0,4,3,1,0
IMUNOL 201,3214,8337,0,0,6,4,1
IMUNOL 201,3214,8337,0,3,8,5,0
IMUNOL 201,3214,8337,0,1,7,9,1
IMUNOL 201,3214,8337,0,1,6,3,0
IMUNOL 201,3214,8337,0,3,12,9,2
IMUNOL 201,3214,8337,0,2,10,7,3
IMUNOL 201,3214,8337,0,2,13,5,2
IMUNOL 201,3214,8337,0,2,9,9,0
IMUNOL 202,3215,5674,0,0,5,1,0
IMUNOL 202,3215,5674,0,0,6,2,1
IMUNOL 202,3215,5674,0,1,5,3,0
IMUNOL 202,3215,5674,0,0,8,0,0
IMUNOL 202,3215,5674,0,3,8,2,0
IMUNOL 202,3215,5674,0,2,3,3,0
IMUNOL 202,3215,5674,0,0,10,0,0
IMUNOL 202,3215,5674,1,2,4,3,0
IMUNOL 204,3216,9563,0,0,2,3,0
IMUNOL 204,3216,9563,0,0,3,6,0
IMUNOL 204,3216,9563,0,1,3,1,0
IMUNOL 204,3216,9563,0,0,7,2,0
IMUNOL 204,3216,9563,0,0,5,2,0
IMUNOL 204,3216,9563,0,0,7,0,0
IMUNOL 204,3216,9563,0,0,7,1,0
IMUNOL 300,3217,4739,1,1,1,0,0
IMUNOL 300,3217,4739,0,1,2,0,0
IMUNOL 301,3219,4971,0,0,4,0,0
IMUNOL 301,3219,4971,0,2,3,1,0
IMUNOL 301,3219,4971,0,2,7,4,0
IMUNOL 301,3219,4971,0,2,6,0,0
IMUNOL 301,3219,4971,0,2,4,1,0
IMUNOL 301,3219,4971,1,0,2,0,0
IMUNOL 301,3219,4971,0,2,9,0,0
IMUNOL 301,3219,4971,2,2,6,0,0
IMUNOL 301,3219,4971,0,0,4,2,0
IMUNOL 301,3219,4971,0,1,4,0,0
IMUNOL 301,3219,4971,0,0,7,2,0
IMUNOL 301,3219,4971,0,0,5,1,0
IMUNOL 301,3219,4971,0,2,4,2,0
IMUNOL 301,3219,4971,0,2,6,0,0
IMUNOL 301qc,3218,69978,1,3,7,0,0
IMUNOL 301qc,3218,69978,0,0,0,0,0
IMUNOL 301qc,3218,69978,0,0,9,3,0
IMUNOL 302qc,3220,40428,3,5,2,0,0
IMUNOL 302qc,3220,40428,1,3,1,0,0
IMUNOL 302qc,3220,40428,0,4,3,0,0
IMUNOL 302qc,3220,40428,2,3,3,0,0
IMUNOL 303qc,3222,55535,1,4,6,0,0
IMUNOL 303qc,3222,55535,0,5,1,0,0
IMUNOL 303qc,3222,55535,0,2,0,0,0
IMUNOL 303qc,3222,55535,0,1,0,0,0
IMUNOL 305qc,3369,98545,0,1,3,0,0
IMUNOL 306qc,5316,87129,0,2,2,0,0
IMUNOL 306qc,5316,87129,0,3,4,1,0
IMUNOL 307qc,11026,29695,0,3,7,0,0
IMUNOL 328r,3248,5531,0,0,0,1,0
IMUNOL 328r,3248,5531,0,0,0,1,0
IRANIAN 209b,5264,18317,0,0,3,0,0
IRANIAN 209b,5264,18317,0,0,0,4,0
IRANIAN 282a,11470,22326,0,0,3,0,1
IRANIAN Aab,11054,5457,0,0,1,2,0
IRISH 132,453,6725,0,0,1,1,1
IRISH 132,453,6725,0,0,4,2,0
IRISH 132,453,6725,0,0,3,2,0
IRISH 133r,454,6689,0,0,1,1,0
IRISH 133r,454,6689,0,1,1,2,0
IRISH 133r,454,6689,0,0,1,2,0
IRISH 160,455,704,0,0,1,0,0
IRISH 200,457,8266,0,0,0,2,0
IRISH 200,457,8266,0,1,3,2,1
IRISH 201r,458,6073,0,0,2,1,1
IRISH 204r,459,8493,0,0,0,1,0
ISLAMCIV 103,3805,13124,0,0,4,5,0
ISLAMCIV 130,11056,77408,0,0,3,1,1
ISLAMCIV 145,3806,292,0,0,5,2,0
ISLAMCIV 145,3806,292,0,0,8,7,0
ISLAMCIV 145,3806,292,0,1,5,7,0
ISLAMCIV 145b,11057,12106,0,0,3,3,0
ISLAMCIV 146,3807,9561,0,0,5,1,0
ISLAMCIV 170,3808,55905,0,1,7,0,0
ISLAMCIV 170,3808,55905,0,1,5,0,0
ISLAMCIV 176,11058,59889,0,0,4,1,0
ISLAMCIV 183,3811,15829,0,0,0,6,0
ISLAMCIV 185,3812,73552,0,0,2,5,0
ISLAMCIV 241r,3816,7515,0,1,1,2,0
ISLAMCIV 241r,3816,7515,0,0,4,1,0
ITAL 113,11113,3827,0,0,6,0,0
ITAL 141,4429,5328,0,0,1,2,0
ITAL 141,4429,5328,0,1,4,2,0
ITAL 141,4429,5328,0,0,4,1,0
ITAL 163,4430,52019,0,0,7,6,0
ITAL 163,4430,52019,0,0,2,2,0
ITAL 175,4431,76404,0,0,3,1,1
ITAL 175,4431,76404,0,0,3,0,0
ITAL 180,11116,40641,0,1,4,0,0
ITAL 201r,4433,6124,0,0,5,0,0
ITAL 201r,4433,6124,0,3,7,1,0
ITAL 201r,4433,6124,0,0,3,1,0
ITAL 201r,4433,6124,0,1,4,0,0
ITAL 262,4434,3847,0,0,0,3,0
ITAL 262,4434,3847,0,0,4,4,1
ITAL 30,4420,44998,0,0,8,3,0
ITAL 30,4420,44998,0,0,3,3,0
ITAL 30,4420,44998,0,1,2,0,0
ITAL 30,4420,44998,0,3,5,0,1
ITAL 30,4420,44998,0,0,2,1,0
ITAL 30,4420,44998,0,3,1,1,0
ITAL 330,4436,3679,0,0,0,0,0
ITAL 40,4421,804,0,4,3,0,0
ITAL 40,4421,804,1,1,6,1,0
ITAL 40,4421,804,0,4,4,0,0
ITAL 40,4421,804,0,3,4,1,0
ITAL 40,4421,804,1,1,5,0,0
ITAL 40,4421,804,1,2,6,0,0
ITAL 40,4421,804,0,2,5,0,0
ITAL 40,4421,804,0,1,3,0,0
ITAL 40,4421,804,0,1,1,1,0
ITAL 40,4421,804,0,4,1,1,0
ITAL 40,4421,804,0,0,2,1,0
ITAL 50,4422,26649,0,0,3,5,0
ITAL 50,4422,26649,1,0,3,2,0
ITAL 50,4422,26649,0,0,2,2,0
ITAL 96r,4424,3749,0,5,3,0,0
ITAL 96r,4424,3749,1,5,1,0,0
ITAL 96r,4424,3749,1,5,1,0,0
ITAL 96r,4424,3749,1,3,2,0,0
ITAL 96r,4424,3749,0,2,4,0,0
ITAL Aa,4415,4309,1,10,36,15,1
ITAL Aa,4415,4309,1,2,2,1,0
ITAL Aa,4415,4309,3,16,28,11,3
ITAL Aa,4415,4309,1,6,14,4,0
ITAL Aa,4415,4309,3,11,29,12,3
ITAL Aa,4415,4309,1,8,11,0,0
ITAL Aa,4415,4309,4,18,36,12,0
ITAL Aa,4415,4309,2,7,6,2,0
ITAL Aa,4415,4309,0,14,29,14,1
ITAL Aa,4415,4309,0,3,6,2,0
ITAL Aa,4415,4309,1,13,28,7,1
ITAL Aa,4415,4309,0,2,2,1,2
ITAL Ab,4416,7029,1,2,3,0,0
ITAL Ab,4416,7029,0,8,31,6,1
ITAL Ab,4416,7029,0,2,8,1,0
ITAL Ab,4416,7029,0,4,22,12,2
ITAL Ab,4416,7029,0,1,8,2,1
ITAL Ab,4416,7029,2,9,16,11,2
ITAL Ab,4416,7029,0,1,3,1,1
ITAL Ab,4416,7029,3,12,27,9,0
ITAL Ab,4416,7029,0,2,5,0,0
ITAL Ab,4416,7029,0,7,21,8,2
ITAL Ab,4416,7029,0,2,3,1,0
ITAL Ab,4416,7029,1,4,18,4,0
ITAL Acd,4417,3065,0,2,5,1,0
ITAL Acd,4417,3065,0,1,6,2,2
ITAL Acd,4417,3065,0,0,4,0,0
ITAL Acd,4417,3065,0,1,4,0,0
ITAL Acd,4417,3065,0,1,3,0,0
ITAL Acd,4417,3065,0,0,2,1,0
ITAL Ax,4418,4015,0,0,4,0,0
ITAL Ax,4418,4015,0,2,4,1,0
ITAL Ax,4418,4015,0,2,2,2,0
ITAL Ax,4418,4015,0,1,0,1,0
ITAL C,4419,29891,0,2,9,2,0
ITAL C,4419,29891,0,5,4,0,0
ITAL C,4419,29891,0,8,9,3,0
ITAL C,4419,29891,0,2,3,1,0
ITAL C,4419,29891,1,5,6,0,0
ITAL C,4419,29891,0,6,1,0,0
JAPAN 106a,843,1492,0,0,1,1,0
JAPAN 106a,843,1492,1,0,1,2,0
JAPAN 106a,843,1492,0,1,3,1,0
JAPAN 106a,843,1492,0,0,3,3,0
JAPAN 106a,843,1492,0,3,1,5,0
JAPAN 106a,843,1492,0,1,3,1,0
JAPAN 106a,843,1492,0,2,2,1,0
